#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_north_draynor_courtyard_2;North Draynor Courtyard;North Draynor Courtyard;North Draynor Courtyard;;North Draynor Courtyard;;;;;;;;;x
b_north_draynor_courtyard_2_adj;North Draynor Courtyardian;;North Draynor Courtyarder;;;;;;;;;;;x
b_north_draynor_courtyard_3;North Draynor Courtyard;North Draynor Courtyard;North Draynor Courtyard;;North Draynor Courtyard;;;;;;;;;x
b_north_draynor_courtyard_3_adj;North Draynor Courtyardian;;North Draynor Courtyarder;;;;;;;;;;;x
b_north_draynor_village;North Draynor Village;North Draynor Village;North Draynor Village;;North Draynor Village;;;;;;;;;x
b_north_draynor_village_adj;North Draynor Villagean;;North Draynor Villager;;;;;;;;;;;x
b_north_draynor_village_2;North Draynor Village;North Draynor Village;North Draynor Village;;North Draynor Village;;;;;;;;;x
b_north_draynor_village_2_adj;North Draynor Villagean;;North Draynor Villager;;;;;;;;;;;x
b_north_draynor_village_3;North Draynor Village;North Draynor Village;North Draynor Village;;North Draynor Village;;;;;;;;;x
b_north_draynor_village_3_adj;North Draynor Villagean;;North Draynor Villager;;;;;;;;;;;x
b_north_east_barbarian_plains;North East Barbarian Plains;North East Barbarian Plains;North East Barbarian Plains;;North East Barbarian Plains;;;;;;;;;x
b_north_east_barbarian_plains_adj;North East Barbarian Plainsian;;North East Barbarian Plainser;;;;;;;;;;;x
b_north_east_barbarian_plains_2;North East Barbarian Plains;North East Barbarian Plains;North East Barbarian Plains;;North East Barbarian Plains;;;;;;;;;x
b_north_east_barbarian_plains_2_adj;North East Barbarian Plainsian;;North East Barbarian Plainser;;;;;;;;;;;x
b_north_east_barbarian_plains_3;North East Barbarian Plains;North East Barbarian Plains;North East Barbarian Plains;;North East Barbarian Plains;;;;;;;;;x
b_north_east_barbarian_plains_3_adj;North East Barbarian Plainsian;;North East Barbarian Plainser;;;;;;;;;;;x
b_north_of_draynor_cross;North of Draynor Cross;North of Draynor Cross;North of Draynor Cross;;North of Draynor Cross;;;;;;;;;x
b_north_of_draynor_cross_adj;North of Draynor Crossian;;North of Draynor Crosser;;;;;;;;;;;x
b_north_of_draynor_cross_2;North of Draynor Cross;North of Draynor Cross;North of Draynor Cross;;North of Draynor Cross;;;;;;;;;x
b_north_of_draynor_cross_2_adj;North of Draynor Crossian;;North of Draynor Crosser;;;;;;;;;;;x
b_north_of_draynor_cross_3;North of Draynor Cross;North of Draynor Cross;North of Draynor Cross;;North of Draynor Cross;;;;;;;;;x
b_north_of_draynor_cross_3_adj;North of Draynor Crossian;;North of Draynor Crosser;;;;;;;;;;;x
b_north_varrock_lum_plains;North Varrock Lum Plains;North Varrock Lum Plains;North Varrock Lum Plains;;North Varrock Lum Plains;;;;;;;;;x
b_north_varrock_lum_plains_adj;North Varrock Lum Plainsian;;North Varrock Lum Plainser;;;;;;;;;;;x
b_north_varrock_lum_plains_2;North Varrock Lum Plains;North Varrock Lum Plains;North Varrock Lum Plains;;North Varrock Lum Plains;;;;;;;;;x
b_north_varrock_lum_plains_2_adj;North Varrock Lum Plainsian;;North Varrock Lum Plainser;;;;;;;;;;;x
b_north_varrock_lum_plains_3;North Varrock Lum Plains;North Varrock Lum Plains;North Varrock Lum Plains;;North Varrock Lum Plains;;;;;;;;;x
b_north_varrock_lum_plains_3_adj;North Varrock Lum Plainsian;;North Varrock Lum Plainser;;;;;;;;;;;x
b_north_west_barbarian_plains;North West Barbarian Plains;North West Barbarian Plains;North West Barbarian Plains;;North West Barbarian Plains;;;;;;;;;x
b_north_west_barbarian_plains_adj;North West Barbarian Plainsian;;North West Barbarian Plainser;;;;;;;;;;;x
b_north_west_barbarian_plains_2;North West Barbarian Plains;North West Barbarian Plains;North West Barbarian Plains;;North West Barbarian Plains;;;;;;;;;x
b_north_west_barbarian_plains_2_adj;North West Barbarian Plainsian;;North West Barbarian Plainser;;;;;;;;;;;x
b_north_west_barbarian_plains_3;North West Barbarian Plains;North West Barbarian Plains;North West Barbarian Plains;;North West Barbarian Plains;;;;;;;;;x
b_north_west_barbarian_plains_3_adj;North West Barbarian Plainsian;;North West Barbarian Plainser;;;;;;;;;;;x
b_south_barbarian_path_plain;South Barbarian Path Plain;South Barbarian Path Plain;South Barbarian Path Plain;;South Barbarian Path Plain;;;;;;;;;x
b_south_barbarian_path_plain_adj;South Barbarian Path Plainian;;South Barbarian Path Plainer;;;;;;;;;;;x
b_south_barbarian_path_plain_2;South Barbarian Path Plain;South Barbarian Path Plain;South Barbarian Path Plain;;South Barbarian Path Plain;;;;;;;;;x
b_south_barbarian_path_plain_2_adj;South Barbarian Path Plainian;;South Barbarian Path Plainer;;;;;;;;;;;x
b_south_barbarian_path_plain_3;South Barbarian Path Plain;South Barbarian Path Plain;South Barbarian Path Plain;;South Barbarian Path Plain;;;;;;;;;x
b_south_barbarian_path_plain_3_adj;South Barbarian Path Plainian;;South Barbarian Path Plainer;;;;;;;;;;;x
b_south_barbarian_plains;South Barbarian Plains;South Barbarian Plains;South Barbarian Plains;;South Barbarian Plains;;;;;;;;;x
b_south_barbarian_plains_adj;South Barbarian Plainsian;;South Barbarian Plainser;;;;;;;;;;;x
b_south_barbarian_plains_2;South Barbarian Plains;South Barbarian Plains;South Barbarian Plains;;South Barbarian Plains;;;;;;;;;x
b_south_barbarian_plains_2_adj;South Barbarian Plainsian;;South Barbarian Plainser;;;;;;;;;;;x
b_south_barbarian_plains_3;South Barbarian Plains;South Barbarian Plains;South Barbarian Plains;;South Barbarian Plains;;;;;;;;;x
b_south_barbarian_plains_3_adj;South Barbarian Plainsian;;South Barbarian Plainser;;;;;;;;;;;x
b_south_draynor_courtyard;South Draynor Courtyard;South Draynor Courtyard;South Draynor Courtyard;;South Draynor Courtyard;;;;;;;;;x
b_south_draynor_courtyard_adj;South Draynor Courtyardian;;South Draynor Courtyarder;;;;;;;;;;;x
b_south_draynor_courtyard_2;South Draynor Courtyard;South Draynor Courtyard;South Draynor Courtyard;;South Draynor Courtyard;;;;;;;;;x
b_south_draynor_courtyard_2_adj;South Draynor Courtyardian;;South Draynor Courtyarder;;;;;;;;;;;x
b_south_draynor_courtyard_3;South Draynor Courtyard;South Draynor Courtyard;South Draynor Courtyard;;South Draynor Courtyard;;;;;;;;;x
b_south_draynor_courtyard_3_adj;South Draynor Courtyardian;;South Draynor Courtyarder;;;;;;;;;;;x
b_south_draynor_village;South Draynor Village;South Draynor Village;South Draynor Village;;South Draynor Village;;;;;;;;;x
b_south_draynor_village_adj;South Draynor Villagean;;South Draynor Villager;;;;;;;;;;;x
b_south_draynor_village_2;South Draynor Village;South Draynor Village;South Draynor Village;;South Draynor Village;;;;;;;;;x
b_south_draynor_village_2_adj;South Draynor Villagean;;South Draynor Villager;;;;;;;;;;;x
b_south_draynor_village_3;South Draynor Village;South Draynor Village;South Draynor Village;;South Draynor Village;;;;;;;;;x
b_south_draynor_village_3_adj;South Draynor Villagean;;South Draynor Villager;;;;;;;;;;;x
b_south_of_draynor_jail;South of Draynor Jail;South of Draynor Jail;South of Draynor Jail;;South of Draynor Jail;;;;;;;;;x
b_south_of_draynor_jail_adj;South of Draynor Jailian;;South of Draynor Jailer;;;;;;;;;;;x
b_south_of_draynor_jail_2;South of Draynor Jail;South of Draynor Jail;South of Draynor Jail;;South of Draynor Jail;;;;;;;;;x
b_south_of_draynor_jail_2_adj;South of Draynor Jailian;;South of Draynor Jailer;;;;;;;;;;;x
b_south_of_draynor_jail_3;South of Draynor Jail;South of Draynor Jail;South of Draynor Jail;;South of Draynor Jail;;;;;;;;;x
b_south_of_draynor_jail_3_adj;South of Draynor Jailian;;South of Draynor Jailer;;;;;;;;;;;x
b_south_of_the_circle;South of the Circle;South of the Circle;South of the Circle;;South of the Circle;;;;;;;;;x
b_south_of_the_circle_adj;South of the Circlean;;South of the Circler;;;;;;;;;;;x
b_south_of_the_circle_2;South of the Circle;South of the Circle;South of the Circle;;South of the Circle;;;;;;;;;x
b_south_of_the_circle_2_adj;South of the Circlean;;South of the Circler;;;;;;;;;;;x
b_south_of_the_circle_3;South of the Circle;South of the Circle;South of the Circle;;South of the Circle;;;;;;;;;x
b_south_of_the_circle_3_adj;South of the Circlean;;South of the Circler;;;;;;;;;;;x
b_south_tutorial_plains;South Tutorial Plains;South Tutorial Plains;South Tutorial Plains;;South Tutorial Plains;;;;;;;;;x
b_south_tutorial_plains_adj;South Tutorial Plainsian;;South Tutorial Plainser;;;;;;;;;;;x
b_south_tutorial_plains_2;South Tutorial Plains;South Tutorial Plains;South Tutorial Plains;;South Tutorial Plains;;;;;;;;;x
b_south_tutorial_plains_2_adj;South Tutorial Plainsian;;South Tutorial Plainser;;;;;;;;;;;x
b_south_tutorial_plains_3;South Tutorial Plains;South Tutorial Plains;South Tutorial Plains;;South Tutorial Plains;;;;;;;;;x
b_south_tutorial_plains_3_adj;South Tutorial Plainsian;;South Tutorial Plainser;;;;;;;;;;;x
b_south_varrock_guard_watch;South Varrock Guard Watch;South Varrock Guard Watch;South Varrock Guard Watch;;South Varrock Guard Watch;;;;;;;;;x
b_south_varrock_guard_watch_adj;South Varrock Guard Watchian;;South Varrock Guard Watcher;;;;;;;;;;;x
b_south_varrock_guard_watch_2;South Varrock Guard Watch;South Varrock Guard Watch;South Varrock Guard Watch;;South Varrock Guard Watch;;;;;;;;;x
b_south_varrock_guard_watch_2_adj;South Varrock Guard Watchian;;South Varrock Guard Watcher;;;;;;;;;;;x
b_south_varrock_guard_watch_3;South Varrock Guard Watch;South Varrock Guard Watch;South Varrock Guard Watch;;South Varrock Guard Watch;;;;;;;;;x
b_south_varrock_guard_watch_3_adj;South Varrock Guard Watchian;;South Varrock Guard Watcher;;;;;;;;;;;x
b_south_varrock_lum_plains;South Varrock Lum Plains;South Varrock Lum Plains;South Varrock Lum Plains;;South Varrock Lum Plains;;;;;;;;;x
b_south_varrock_lum_plains_adj;South Varrock Lum Plainsian;;South Varrock Lum Plainser;;;;;;;;;;;x
b_south_varrock_lum_plains_2;South Varrock Lum Plains;South Varrock Lum Plains;South Varrock Lum Plains;;South Varrock Lum Plains;;;;;;;;;x
b_south_varrock_lum_plains_2_adj;South Varrock Lum Plainsian;;South Varrock Lum Plainser;;;;;;;;;;;x
b_south_varrock_lum_plains_3;South Varrock Lum Plains;South Varrock Lum Plains;South Varrock Lum Plains;;South Varrock Lum Plains;;;;;;;;;x
b_south_varrock_lum_plains_3_adj;South Varrock Lum Plainsian;;South Varrock Lum Plainser;;;;;;;;;;;x
b_south_varrock_pub;South Varrock Pub;South Varrock Pub;South Varrock Pub;;South Varrock Pub;;;;;;;;;x
b_south_varrock_pub_adj;South Varrock Pubian;;South Varrock Puber;;;;;;;;;;;x
b_south_varrock_pub_2;South Varrock Pub;South Varrock Pub;South Varrock Pub;;South Varrock Pub;;;;;;;;;x
b_south_varrock_pub_2_adj;South Varrock Pubian;;South Varrock Puber;;;;;;;;;;;x
b_south_varrock_pub_3;South Varrock Pub;South Varrock Pub;South Varrock Pub;;South Varrock Pub;;;;;;;;;x
b_south_varrock_pub_3_adj;South Varrock Pubian;;South Varrock Puber;;;;;;;;;;;x
b_stronghold_of_security;Stronghold of Security;Stronghold of Security;Stronghold of Security;;Stronghold of Security;;;;;;;;;x
b_stronghold_of_security_adj;Stronghold of Securitian;;Stronghold of Securiter;;;;;;;;;;;x
b_stronghold_of_security_2;Stronghold of Security;Stronghold of Security;Stronghold of Security;;Stronghold of Security;;;;;;;;;x
b_stronghold_of_security_2_adj;Stronghold of Securitian;;Stronghold of Securiter;;;;;;;;;;;x
b_stronghold_of_security_3;Stronghold of Security;Stronghold of Security;Stronghold of Security;;Stronghold of Security;;;;;;;;;x
b_stronghold_of_security_3_adj;Stronghold of Securitian;;Stronghold of Securiter;;;;;;;;;;;x
b_the_biting_tree;The Biting Tree;The Biting Tree;The Biting Tree;;The Biting Tree;;;;;;;;;x
b_the_biting_tree_adj;The Biting Treean;;The Biting Trer;;;;;;;;;;;x
b_the_biting_tree_2;The Biting Tree;The Biting Tree;The Biting Tree;;The Biting Tree;;;;;;;;;x
b_the_biting_tree_2_adj;The Biting Treean;;The Biting Trer;;;;;;;;;;;x
b_the_biting_tree_3;The Biting Tree;The Biting Tree;The Biting Tree;;The Biting Tree;;;;;;;;;x
b_the_biting_tree_3_adj;The Biting Treean;;The Biting Trer;;;;;;;;;;;x
b_the_chefs_house;The Chef's House;The Chef's House;The Chef's House;;The Chef's House;;;;;;;;;x
b_the_chefs_house_adj;The Chefs Housean;;The Chef's Houser;;;;;;;;;;;x
b_the_chefs_house_2;The Chef's House;The Chef's House;The Chef's House;;The Chef's House;;;;;;;;;x
b_the_chefs_house_2_adj;The Chefs Housean;;The Chef's Houser;;;;;;;;;;;x
b_the_chefs_house_3;The Chef's House;The Chef's House;The Chef's House;;The Chef's House;;;;;;;;;x
b_the_chefs_house_3_adj;The Chefs Housean;;The Chef's Houser;;;;;;;;;;;x
b_the_guides_house;The Guide's House;The Guide's House;The Guide's House;;The Guide's House;;;;;;;;;x
b_the_guides_house_adj;The Guides Housean;;The Guide's Houser;;;;;;;;;;;x
b_the_guides_house_2;The Guide's House;The Guide's House;The Guide's House;;The Guide's House;;;;;;;;;x
b_the_guides_house_2_adj;The Guides Housean;;The Guide's Houser;;;;;;;;;;;x
b_the_guides_house_3;The Guide's House;The Guide's House;The Guide's House;;The Guide's House;;;;;;;;;x
b_the_guides_house_3_adj;The Guides Housean;;The Guide's Houser;;;;;;;;;;;x
b_the_quests_house;The Quest's House;The Quest's House;The Quest's House;;The Quest's House;;;;;;;;;x
b_the_quests_house_adj;The Quests Housean;;The Quest's Houser;;;;;;;;;;;x
b_the_quests_house_2;The Quest's House;The Quest's House;The Quest's House;;The Quest's House;;;;;;;;;x
b_the_quests_house_2_adj;The Quests Housean;;The Quest's Houser;;;;;;;;;;;x
b_the_quests_house_3;The Quest's House;The Quest's House;The Quest's House;;The Quest's House;;;;;;;;;x
b_the_quests_house_3_adj;The Quests Housean;;The Quest's Houser;;;;;;;;;;;x
b_varrock_anvils;Varrock Anvils;Varrock Anvils;Varrock Anvils;;Varrock Anvils;;;;;;;;;x
b_varrock_anvils_adj;Varrock Anvilsian;;Varrock Anvilser;;;;;;;;;;;x
b_varrock_anvils_2;Varrock Anvils;Varrock Anvils;Varrock Anvils;;Varrock Anvils;;;;;;;;;x
b_varrock_anvils_2_adj;Varrock Anvilsian;;Varrock Anvilser;;;;;;;;;;;x
b_varrock_anvils_3;Varrock Anvils;Varrock Anvils;Varrock Anvils;;Varrock Anvils;;;;;;;;;x
b_varrock_anvils_3_adj;Varrock Anvilsian;;Varrock Anvilser;;;;;;;;;;;x
b_varrock_apothecary;Varrock Apothecary;Varrock Apothecary;Varrock Apothecary;;Varrock Apothecary;;;;;;;;;x
b_varrock_apothecary_adj;Varrock Apothecarian;;Varrock Apothecarer;;;;;;;;;;;x
b_varrock_apothecary_2;Varrock Apothecary;Varrock Apothecary;Varrock Apothecary;;Varrock Apothecary;;;;;;;;;x
b_varrock_apothecary_2_adj;Varrock Apothecarian;;Varrock Apothecarer;;;;;;;;;;;x
b_varrock_apothecary_3;Varrock Apothecary;Varrock Apothecary;Varrock Apothecary;;Varrock Apothecary;;;;;;;;;x
b_varrock_apothecary_3_adj;Varrock Apothecarian;;Varrock Apothecarer;;;;;;;;;;;x
b_varrock_castle;Varrock Castle;Varrock Castle;Varrock Castle;;Varrock Castle;;;;;;;;;x
b_varrock_castle_adj;Varrock Castlean;;Varrock Castler;;;;;;;;;;;x
b_varrock_castle_2;Varrock Castle;Varrock Castle;Varrock Castle;;Varrock Castle;;;;;;;;;x
b_varrock_castle_2_adj;Varrock Castlean;;Varrock Castler;;;;;;;;;;;x
b_varrock_castle_3;Varrock Castle;Varrock Castle;Varrock Castle;;Varrock Castle;;;;;;;;;x
b_varrock_castle_3_adj;Varrock Castlean;;Varrock Castler;;;;;;;;;;;x
b_varrock_castle_4;Varrock Castle;Varrock Castle;Varrock Castle;;Varrock Castle;;;;;;;;;x
b_varrock_castle_4_adj;Varrock Castlean;;Varrock Castler;;;;;;;;;;;x
b_varrock_castle_5;Varrock Castle;Varrock Castle;Varrock Castle;;Varrock Castle;;;;;;;;;x
b_varrock_castle_5_adj;Varrock Castlean;;Varrock Castler;;;;;;;;;;;x
b_varrock_chainmail_store;Varrock Chainmail Store;Varrock Chainmail Store;Varrock Chainmail Store;;Varrock Chainmail Store;;;;;;;;;x
b_varrock_chainmail_store_adj;Varrock Chainmail Storean;;Varrock Chainmail Storer;;;;;;;;;;;x
b_varrock_chainmail_store_2;Varrock Chainmail Store;Varrock Chainmail Store;Varrock Chainmail Store;;Varrock Chainmail Store;;;;;;;;;x
b_varrock_chainmail_store_2_adj;Varrock Chainmail Storean;;Varrock Chainmail Storer;;;;;;;;;;;x
b_varrock_chainmail_store_3;Varrock Chainmail Store;Varrock Chainmail Store;Varrock Chainmail Store;;Varrock Chainmail Store;;;;;;;;;x
b_varrock_chainmail_store_3_adj;Varrock Chainmail Storean;;Varrock Chainmail Storer;;;;;;;;;;;x
b_varrock_church;Varrock Church;Varrock Church;Varrock Church;;Varrock Church;;;;;;;;;x
b_varrock_church_adj;Varrock Churchian;;Varrock Churcher;;;;;;;;;;;x
b_varrock_church_2;Varrock Church;Varrock Church;Varrock Church;;Varrock Church;;;;;;;;;x
b_varrock_church_2_adj;Varrock Churchian;;Varrock Churcher;;;;;;;;;;;x
b_varrock_church_3;Varrock Church;Varrock Church;Varrock Church;;Varrock Church;;;;;;;;;x
b_varrock_church_3_adj;Varrock Churchian;;Varrock Churcher;;;;;;;;;;;x
b_varrock_ditch;Varrock Ditch;Varrock Ditch;Varrock Ditch;;Varrock Ditch;;;;;;;;;x
b_varrock_ditch_adj;Varrock Ditchian;;Varrock Ditcher;;;;;;;;;;;x
b_varrock_ditch_2;Varrock Ditch;Varrock Ditch;Varrock Ditch;;Varrock Ditch;;;;;;;;;x
b_varrock_ditch_2_adj;Varrock Ditchian;;Varrock Ditcher;;;;;;;;;;;x
b_varrock_ditch_3;Varrock Ditch;Varrock Ditch;Varrock Ditch;;Varrock Ditch;;;;;;;;;x
b_varrock_ditch_3_adj;Varrock Ditchian;;Varrock Ditcher;;;;;;;;;;;x
b_varrock_druid_circle;Varrock Druid Circle;Varrock Druid Circle;Varrock Druid Circle;;Varrock Druid Circle;;;;;;;;;x
b_varrock_druid_circle_adj;Varrock Druid Circlean;;Varrock Druid Circler;;;;;;;;;;;x
b_varrock_druid_circle_2;Varrock Druid Circle;Varrock Druid Circle;Varrock Druid Circle;;Varrock Druid Circle;;;;;;;;;x
b_varrock_druid_circle_2_adj;Varrock Druid Circlean;;Varrock Druid Circler;;;;;;;;;;;x
b_varrock_druid_circle_3;Varrock Druid Circle;Varrock Druid Circle;Varrock Druid Circle;;Varrock Druid Circle;;;;;;;;;x
b_varrock_druid_circle_3_adj;Varrock Druid Circlean;;Varrock Druid Circler;;;;;;;;;;;x
b_varrock_gated_community;Varrock Gated Community;Varrock Gated Community;Varrock Gated Community;;Varrock Gated Community;;;;;;;;;x
b_varrock_gated_community_adj;Varrock Gated Communitian;;Varrock Gated Communiter;;;;;;;;;;;x
b_varrock_gated_community_2;Varrock Gated Community;Varrock Gated Community;Varrock Gated Community;;Varrock Gated Community;;;;;;;;;x
b_varrock_gated_community_2_adj;Varrock Gated Communitian;;Varrock Gated Communiter;;;;;;;;;;;x
b_varrock_gated_community_3;Varrock Gated Community;Varrock Gated Community;Varrock Gated Community;;Varrock Gated Community;;;;;;;;;x
b_varrock_gated_community_3_adj;Varrock Gated Communitian;;Varrock Gated Communiter;;;;;;;;;;;x
b_varrock_museum;Varrock Museum;Varrock Museum;Varrock Museum;;Varrock Museum;;;;;;;;;x
b_varrock_museum_adj;Varrock Museumian;;Varrock Museumer;;;;;;;;;;;x
b_varrock_museum_2;Varrock Museum;Varrock Museum;Varrock Museum;;Varrock Museum;;;;;;;;;x
b_varrock_museum_2_adj;Varrock Museumian;;Varrock Museumer;;;;;;;;;;;x
b_varrock_museum_3;Varrock Museum;Varrock Museum;Varrock Museum;;Varrock Museum;;;;;;;;;x
b_varrock_museum_3_adj;Varrock Museumian;;Varrock Museumer;;;;;;;;;;;x
b_varrock_path;Varrock Path;Varrock Path;Varrock Path;;Varrock Path;;;;;;;;;x
b_varrock_path_adj;Varrock Pathian;;Varrock Pather;;;;;;;;;;;x
b_varrock_path_2;Varrock Path;Varrock Path;Varrock Path;;Varrock Path;;;;;;;;;x
b_varrock_path_2_adj;Varrock Pathian;;Varrock Pather;;;;;;;;;;;x
b_varrock_path_3;Varrock Path;Varrock Path;Varrock Path;;Varrock Path;;;;;;;;;x
b_varrock_path_3_adj;Varrock Pathian;;Varrock Pather;;;;;;;;;;;x
b_varrock_path_field;Varrock Path Field;Varrock Path Field;Varrock Path Field;;Varrock Path Field;;;;;;;;;x
b_varrock_path_field_adj;Varrock Path Fieldian;;Varrock Path Fielder;;;;;;;;;;;x
b_varrock_path_field_2;Varrock Path Field;Varrock Path Field;Varrock Path Field;;Varrock Path Field;;;;;;;;;x
b_varrock_path_field_2_adj;Varrock Path Fieldian;;Varrock Path Fielder;;;;;;;;;;;x
b_varrock_path_field_3;Varrock Path Field;Varrock Path Field;Varrock Path Field;;Varrock Path Field;;;;;;;;;x
b_varrock_path_field_3_adj;Varrock Path Fieldian;;Varrock Path Fielder;;;;;;;;;;;x
b_varrock_south_west_mines;Varrock South West Mines;Varrock South West Mines;Varrock South West Mines;;Varrock South West Mines;;;;;;;;;x
b_varrock_south_west_mines_adj;Varrock South West Minesian;;Varrock South West Mineser;;;;;;;;;;;x
b_varrock_south_west_mines_2;Varrock South West Mines;Varrock South West Mines;Varrock South West Mines;;Varrock South West Mines;;;;;;;;;x
b_varrock_south_west_mines_2_adj;Varrock South West Minesian;;Varrock South West Mineser;;;;;;;;;;;x
b_varrock_south_west_mines_3;Varrock South West Mines;Varrock South West Mines;Varrock South West Mines;;Varrock South West Mines;;;;;;;;;x
b_varrock_south_west_mines_3_adj;Varrock South West Minesian;;Varrock South West Mineser;;;;;;;;;;;x
b_varrock_square;Varrock Square;Varrock Square;Varrock Square;;Varrock Square;;;;;;;;;x
b_varrock_square_adj;Varrock Squarean;;Varrock Squarer;;;;;;;;;;;x
b_varrock_square_2;Varrock Square;Varrock Square;Varrock Square;;Varrock Square;;;;;;;;;x
b_varrock_square_2_adj;Varrock Squarean;;Varrock Squarer;;;;;;;;;;;x
b_varrock_square_3;Varrock Square;Varrock Square;Varrock Square;;Varrock Square;;;;;;;;;x
b_varrock_square_3_adj;Varrock Squarean;;Varrock Squarer;;;;;;;;;;;x
b_west_grand_exchange;West Grand Exchange;West Grand Exchange;West Grand Exchange;;West Grand Exchange;;;;;;;;;x
b_west_grand_exchange_adj;West Grand Exchangean;;West Grand Exchanger;;;;;;;;;;;x
b_west_grand_exchange_2;West Grand Exchange;West Grand Exchange;West Grand Exchange;;West Grand Exchange;;;;;;;;;x
b_west_grand_exchange_2_adj;West Grand Exchangean;;West Grand Exchanger;;;;;;;;;;;x
b_west_grand_exchange_3;West Grand Exchange;West Grand Exchange;West Grand Exchange;;West Grand Exchange;;;;;;;;;x
b_west_grand_exchange_3_adj;West Grand Exchangean;;West Grand Exchanger;;;;;;;;;;;x
b_west_grand_exchange_4;West Grand Exchange;West Grand Exchange;West Grand Exchange;;West Grand Exchange;;;;;;;;;x
b_west_grand_exchange_4_adj;West Grand Exchangean;;West Grand Exchanger;;;;;;;;;;;x
b_west_grand_exchange_5;West Grand Exchange;West Grand Exchange;West Grand Exchange;;West Grand Exchange;;;;;;;;;x
b_west_grand_exchange_5_adj;West Grand Exchangean;;West Grand Exchanger;;;;;;;;;;;x
b_west_varrock_bank;West Varrock Bank;West Varrock Bank;West Varrock Bank;;West Varrock Bank;;;;;;;;;x
b_west_varrock_bank_adj;West Varrock Bankian;;West Varrock Banker;;;;;;;;;;;x
b_west_varrock_bank_2;West Varrock Bank;West Varrock Bank;West Varrock Bank;;West Varrock Bank;;;;;;;;;x
b_west_varrock_bank_2_adj;West Varrock Bankian;;West Varrock Banker;;;;;;;;;;;x
b_west_varrock_bank_3;West Varrock Bank;West Varrock Bank;West Varrock Bank;;West Varrock Bank;;;;;;;;;x
b_west_varrock_bank_3_adj;West Varrock Bankian;;West Varrock Banker;;;;;;;;;;;x
b_west_varrock_guard_watch;West Varrock Guard Watch;West Varrock Guard Watch;West Varrock Guard Watch;;West Varrock Guard Watch;;;;;;;;;x
b_west_varrock_guard_watch_adj;West Varrock Guard Watchian;;West Varrock Guard Watcher;;;;;;;;;;;x
b_west_varrock_guard_watch_2;West Varrock Guard Watch;West Varrock Guard Watch;West Varrock Guard Watch;;West Varrock Guard Watch;;;;;;;;;x
b_west_varrock_guard_watch_2_adj;West Varrock Guard Watchian;;West Varrock Guard Watcher;;;;;;;;;;;x
b_west_varrock_guard_watch_3;West Varrock Guard Watch;West Varrock Guard Watch;West Varrock Guard Watch;;West Varrock Guard Watch;;;;;;;;;x
b_west_varrock_guard_watch_3_adj;West Varrock Guard Watchian;;West Varrock Guard Watcher;;;;;;;;;;;x
b_wizards_bridge;Wizard's Bridge;Wizard's Bridge;Wizard's Bridge;;Wizard's Bridge;;;;;;;;;x
b_wizards_bridge_adj;Wizards Bridgean;;Wizard's Bridger;;;;;;;;;;;x
b_wizards_bridge_2;Wizard's Bridge;Wizard's Bridge;Wizard's Bridge;;Wizard's Bridge;;;;;;;;;x
b_wizards_bridge_2_adj;Wizards Bridgean;;Wizard's Bridger;;;;;;;;;;;x
b_wizards_bridge_3;Wizard's Bridge;Wizard's Bridge;Wizard's Bridge;;Wizard's Bridge;;;;;;;;;x
b_wizards_bridge_3_adj;Wizards Bridgean;;Wizard's Bridger;;;;;;;;;;;x
b_wizards_tower;Wizard's Tower;Wizard's Tower;Wizard's Tower;;Wizard's Tower;;;;;;;;;x
b_wizards_tower_adj;Wizards Towerian;;Wizard's Towerer;;;;;;;;;;;x
b_wizards_tower_2;Wizard's Tower;Wizard's Tower;Wizard's Tower;;Wizard's Tower;;;;;;;;;x
b_wizards_tower_2_adj;Wizards Towerian;;Wizard's Towerer;;;;;;;;;;;x
b_wizards_tower_3;Wizard's Tower;Wizard's Tower;Wizard's Tower;;Wizard's Tower;;;;;;;;;x
b_wizards_tower_3_adj;Wizards Towerian;;Wizard's Towerer;;;;;;;;;;;x
